"CERT","NAMEFULL","BRNUM","ADDRESBR","NAMEBR","BRSERTYP","BRCENM","CITYBR","CITY2BR","CSANAMBR","CSABR","CONSOLD","CNTYNAMB","CNTYNUMB","DEPSUMBR","USA","CNTRYNAB","BKMO","METROBR","CBSA_DIV_NAMB","DIVISIONB","MSANAMB","MSABR","MICROBR","NECNAMB","NECTABR","PLACENUM","SIMS_ACQUIRED_DATE","SIMS_DESCRIPTION","SIMS_ESTABLISHED_DATE","SIMS_LATITUDE","SIMS_LONGITUDE","SIMS_PROJECTION","STCNTYBR","STALPBR","STNAMEBR","STNUMBR","UNINUMBR","ZIPBR"
"30788","Glacier Bank","239","  1660 North Eagle Rd","  Meridian Financial Center Branch","11","","  Meridian","Meridian","Boise City-Mountain Home-Ontario, ID-OR","147","","Ada","1","75113","1","  United States","0","1","","0","Boise City, ID","14260","0","","0","0","","StreetAddress","2015-02-09","                       43.619900","                     -116.354300","90.1","16001","ID","Idaho","16","570211","83646"
"33826","Columbia State Bank","200","  414 Church Street","  Sandpoint Branch","11","","  Sandpoint","Sandpoint","","0","","Bonner","17","133776","1","  United States","0","0","","0","","0","1","","0","0","2014-11-01","M","1981-05-18","                       48.274000","                     -116.552000","US_Streets","16017","ID","Idaho","16","16413","83864"
"33826","Columbia State Bank","201","  300 Kootenai Cut Off Road","  Ponderay Branch","11","","  Ponderay","Ponderay","","0","","Bonner","17","27108","1","  United States","0","0","","0","","0","1","","0","0","2014-11-01","M","1996-02-16","                       48.309100","                     -116.544400","US_Streets","16017","ID","Idaho","16","256316","83852"
"33826","Columbia State Bank","202","  6750 Main","  Bonners Ferry Branch","11","","  Bonners Ferry","Bonners Ferry","","0","","Boundary","21","45276","1","  United States","0","0","","0","","0","0","","0","0","2014-11-01","M","1993-10-01","                       48.688500","                     -116.316300","US_Streets","16021","ID","Idaho","16","256317","83805"
"33826","Columbia State Bank","203","  6552 Highway 2","  Priest River Branch","11","","  Priest River","Priest River","","0","","Bonner","17","29529","1","  United States","0","0","","0","","0","1","","0","0","2014-11-01","STREETNAME","1997-12-08","                       48.158800","                     -116.853100","100","16017","ID","Idaho","16","256319","83856"
"33826","Columbia State Bank","204","  175 N. 16th Street","  Payette Branch","11","","  Payette","Payette","Boise City-Mountain Home-Ontario, ID-OR","147","","Payette","75","63259","1","  United States","0","0","","0","","0","1","","0","0","2014-11-01","M","1999-09-20","                       44.075800","                     -116.923300","US_Streets","16075","ID","Idaho","16","357462","83661"
"33826","Columbia State Bank","205","  440 E. Main Street","  Weiser Branch","11","","  Weiser","Weiser","","0","","Washington","87","46262","1","  United States","0","0","","0","","0","0","","0","0","2014-11-01","M","2000-06-19","                       44.245700","                     -116.962800","US_Streets","16087","ID","Idaho","16","357463","83672"
"33826","Columbia State Bank","206","  6878 West Hwy 53","  Rathdrum Branch","11","","  Rathdrum","Rathdrum","Spokane-Spokane Valley-Coeur d'Alene, WA-ID","518","","Kootenai","55","22446","1","  United States","0","1","","0","Coeur d'Alene, ID","17660","0","","0","0","2014-11-01","STREETADDRESS","2001-03-10","                       47.817200","                     -116.876400","100","16055","ID","Idaho","16","359602","83858"
"33826","Columbia State Bank","207","  200 W. Neider Avenue","  Coeur D'alene Branch","11","","  Coeur D Alene","Coeur D Alene","Spokane-Spokane Valley-Coeur d'Alene, WA-ID","518","","Kootenai","55","34882","1","  United States","0","1","","0","Coeur d'Alene, ID","17660","0","","0","0","2014-11-01","M","2001-06-04","                       47.707200","                     -116.787900","US_RoofTop","16055","ID","Idaho","16","360403","83814"
"33826","Columbia State Bank","208","  521 12th Avenue, South","  Nampa Branch","11","","  Nampa","Nampa","Boise City-Mountain Home-Ontario, ID-OR","147","","Canyon","27","37794","1","  United States","0","1","","0","Boise City, ID","14260","0","","0","0","2014-11-01","M","2001-09-11","                       43.575600","                     -116.563900","US_Streets","16027","ID","Idaho","16","362308","83651"
"33826","Columbia State Bank","209","  506 S 10th Avenue","  Caldwell Branch","11","","  Caldwell","Caldwell","Boise City-Mountain Home-Ontario, ID-OR","147","","Canyon","27","41602","1","  United States","0","1","","0","Boise City, ID","14260","0","","0","0","2014-11-01","POINTADDRESS","2002-02-04","                       43.661900","                     -116.688800","100","16027","ID","Idaho","16","365043","83605"
"33826","Columbia State Bank","211","  3235 E Mullan Ave","  Post Falls Branch","11","","  Post Falls","Post Falls","Spokane-Spokane Valley-Coeur d'Alene, WA-ID","518","","Kootenai","55","19573","1","  United States","0","1","","0","Coeur d'Alene, ID","17660","0","","0","0","2014-11-01","M","2003-03-12","                       47.715800","                     -116.904400","US_RoofTop","16055","ID","Idaho","16","419784","83854"
"33826","Columbia State Bank","212","  113 Main Avenue West","  Twin Falls Magic Valley Branch","11","","  Twin Falls","Twin Falls","","0","","Twin Falls","83","29417","1","  United States","0","0","","0","","0","1","","0","0","2014-11-01","M","1997-08-29","                       42.555900","                     -114.470300","US_Streets","16083","ID","Idaho","16","59062","83301"
"33826","Columbia State Bank","213","  746 Main Street","  Gooding Branch","11","","  Gooding","Gooding","","0","","Gooding","47","19148","1","  United States","0","0","","0","","0","0","","0","0","2014-11-01","M","2000-04-10","                       42.938000","                     -114.712900","US_Streets","16047","ID","Idaho","16","294914","83330"
"33826","Columbia State Bank","215","  302 W. Cameron Avenue","  Kellogg Branch","11","","  Kellogg","Kellogg","","0","","Shoshone","79","17293","1","  United States","0","0","","0","","0","0","","0","0","2014-11-01","M","2006-03-31","                       47.541400","                     -116.123800","US_Streets","16079","ID","Idaho","16","450581","83837"
"33826","Columbia State Bank","219","  200 W Neider Ave","  Trust And Wealth Branch","30","N  ","  Coeur D Alene","Coeur D Alene","Spokane-Spokane Valley-Coeur d'Alene, WA-ID","518","","Kootenai","55","0","1","  United States","0","1","","0","Coeur d'Alene, ID","17660","0","","0","0","2014-11-01","M","2006-04-01","                       47.707200","                     -116.787900","US_RoofTop","16055","ID","Idaho","16","466790","83815"
"33845","Idaho Independent Bank","0","  1260 West Riverstone Drive","  Idaho Independent Bank","11","M  ","  Coeur D Alene","Coeur D Alene","Spokane-Spokane Valley-Coeur d'Alene, WA-ID","518","","Kootenai","55","121485","1","  United States","1","1","","0","Coeur d'Alene, ID","17660","0","","0","0","","STREETADDRESS","1993-10-11","                       47.692700","                     -116.804400","100","16055","ID","Idaho","16","48153","83814"
"33845","Idaho Independent Bank","1","  8882 North Government Way","  Hayden Branch","11","","  Hayden Lake","Hayden","Spokane-Spokane Valley-Coeur d'Alene, WA-ID","518","","Kootenai","55","59462","1","  United States","0","1","","0","Coeur d'Alene, ID","17660","0","","0","0","","M","1994-10-24","                       47.752200","                     -116.786600","US_RoofTop","16055","ID","Idaho","16","289970","83835"
"33845","Idaho Independent Bank","2","  317 North 9th Street","  Boise Branch","11","","  Boise","Boise","Boise City-Mountain Home-Ontario, ID-OR","147","","Ada","1","100955","1","  United States","0","1","","0","Boise City, ID","14260","0","","0","0","","M","1996-10-21","                       43.618200","                     -116.202600","US_RoofTop","16001","ID","Idaho","16","289971","83702"
"33845","Idaho Independent Bank","3","  113 East Idaho Ave","  Meridian Branch","11","","  Meridian","Meridian","Boise City-Mountain Home-Ontario, ID-OR","147","","Ada","1","39468","1","  United States","0","1","","0","Boise City, ID","14260","0","","0","0","","M","1998-09-01","                       43.611000","                     -116.390900","US_RoofTop","16001","ID","Idaho","16","289972","83642"
"33845","Idaho Independent Bank","4","  804 12th Avenue South","  Nampa Branch","11","","  Nampa","Nampa","Boise City-Mountain Home-Ontario, ID-OR","147","","Canyon","27","68733","1","  United States","0","1","","0","Boise City, ID","14260","0","","0","0","","M","1998-10-20","                       43.573300","                     -116.566600","US_Streets","16027","ID","Idaho","16","289973","83651"
"33845","Idaho Independent Bank","5","  8351 West Overland Road","  West Boise Branch","11","","  Boise","Boise","Boise City-Mountain Home-Ontario, ID-OR","147","","Ada","1","41764","1","  United States","0","1","","0","Boise City, ID","14260","0","","0","0","","POINTADDRESS","2000-02-07","                       43.590200","                     -116.286100","100","16001","ID","Idaho","16","294928","83709"
"33845","Idaho Independent Bank","6","  310 American Legion Boulevard","  Mountain Home Branch","11","","  Mountain Home","Mountain Home","Boise City-Mountain Home-Ontario, ID-OR","147","","Elmore","39","13802","1","  United States","0","0","","0","","0","1","","0","0","2000-06-30","M","1960-01-01","                       43.133200","                     -115.693300","US_Streets","16039","ID","Idaho","16","284134","83647"
"33845","Idaho Independent Bank","7","  620 S Kimball Ave","  Caldwell Branch","11","","  Caldwell","Caldwell","Boise City-Mountain Home-Ontario, ID-OR","147","","Canyon","27","41230","1","  United States","0","1","","0","Boise City, ID","14260","0","","0","0","","M","2001-05-23","                       43.662800","                     -116.691700","US_Streets","16027","ID","Idaho","16","361531","83605"
"33845","Idaho Independent Bank","9","  491 N Main St Suite 101","  Ketchum Branch","11","","  Ketchum","Ketchum","","0","","Blaine","13","10710","1","  United States","0","0","","0","","0","1","","0","0","","M","2005-01-26","                       43.681600","                     -114.365600","US_Streets","16013","ID","Idaho","16","433230","83340"
"33845","Idaho Independent Bank","10","  90 South Star Road","  Star Branch","11","","  Star","Star","Boise City-Mountain Home-Ontario, ID-OR","147","","Ada","1","20441","1","  United States","0","1","","0","Boise City, ID","14260","0","","0","0","","M","2005-07-21","                       43.691200","                     -116.493100","US_Streets","16001","ID","Idaho","16","443221","83669"
"33845","Idaho Independent Bank","11","  401 West Front Street","  Boise River Branch","11","","  Boise","Boise","Boise City-Mountain Home-Ontario, ID-OR","147","","Ada","1","35482","1","  United States","0","1","","0","Boise City, ID","14260","0","","0","0","","M","2000-07-05","                       43.611700","                     -116.201000","US_RoofTop","16001","ID","Idaho","16","450298","83702"
"35103","Idaho Trust  Bank","0","  888 West Broad Street","  Idaho Trust Bank","11","M  ","  Boise","Boise","Boise City-Mountain Home-Ontario, ID-OR","147","","Ada","1","62415","1","  United States","1","1","","0","Boise City, ID","14260","0","","0","0","","M","1994-08-30","                       43.613500","                     -116.206100","US_RoofTop","16001","ID","Idaho","16","74682","83702"
"35103","Idaho Trust  Bank","1","  622 E. Sherman Ave","  Coeur D' Alene Branch","11","","  Coeur D Alene","Coeur D Alene","Spokane-Spokane Valley-Coeur d'Alene, WA-ID","518","","Kootenai","55","11359","1","  United States","0","1","","0","Coeur d'Alene, ID","17660","0","","0","0","","PointAddress","2006-08-30","                       47.673100","                     -116.777100","100","16055","ID","Idaho","16","466276","83814"
"57074","bankcda","0","  912 Northwest Boulevard","  Bankcda","11","M  ","  Coeur D Alene","Coeur D Alene","Spokane-Spokane Valley-Coeur d'Alene, WA-ID","518","","Kootenai","55","50688","1","  United States","1","1","","0","Coeur d'Alene, ID","17660","0","","0","0","","M","2001-05-17","                       47.681100","                     -116.792600","US_RoofTop","16055","ID","Idaho","16","356862","83814"
"57074","bankcda","4","  120 Railroad Ave","  Kellogg Financial Center","11","","  Kellogg","Kellogg","","0","","Shoshone","79","25120","1","  United States","0","0","","0","","0","0","","0","0","2013-08-23","M","2000-09-18","                       47.536900","                     -116.121900","US_Streets","16079","ID","Idaho","16","360910","83837"
